Time[s],Power[W]
1726.85,78.922
1727.89,78.922
1729.02,78.967
1730.06,79.032
1731.09,79.032
1732.12,79.048
1733.15,79.037
1734.19,79.037
1735.22,79.012
1736.25,78.925
1737.29,79.042
1738.32,79.042
1739.35,79.01
1740.52,78.968
1741.55,78.968
1742.63,78.986
1743.78,78.987
1744.81,78.929
1745.86,78.929
1746.89,78.934
1747.93,78.952
1748.96,78.952
1750.00,78.978
1751.03,79.057
1752.06,79.057
1753.09,79.026
1754.13,79.013
1755.16,79.013
1756.19,78.97
1757.22,79.02
1758.26,79.001
1759.37,79.001
1760.41,78.879
1761.44,79.058
1762.47,79.058
1763.50,79.072
1764.54,79.066
1765.57,79.066
1766.71,79.147
1767.74,78.976
1768.77,78.99
1769.81,78.99
1770.84,78.967
1771.87,79.103
1772.90,79.103
1773.94,78.907
1774.97,79.113
1776.01,79.113
1777.04,79.024
1778.20,78.931
1779.23,78.931
1780.26,78.962
1781.30,79.003
1782.33,79.024
1783.36,79.024
1784.39,79.02
1785.43,79.0
1786.46,79.0
1787.49,79.075
1788.52,78.972
1789.56,78.972
1790.59,78.986
1791.62,78.962
1792.65,78.962
1793.69,79.067
1794.73,79.199
1795.76,79.077
1796.79,79.077
1797.88,79.141
1799.00,79.05
1800.04,79.05
1801.08,79.03
1802.11,79.039
1803.15,79.039
1804.29,79.076
1805.33,79.047
1806.36,79.054
1807.39,79.054
1808.42,79.091
1809.46,79.032
1810.49,79.032
1811.60,79.06
1812.63,79.009
1813.66,79.009
1814.77,79.092
1815.81,79.049
1816.84,79.095
1817.88,79.095
1818.91,79.017
1819.94,79.099
1820.97,79.099
1822.01,79.056
1823.04,79.087
1824.08,79.087
1825.11,79.064
1826.14,79.066
1827.17,79.066
1828.21,79.132
1829.24,79.059
1830.27,79.033
1831.30,79.033
1832.34,78.995
1833.41,78.989
1834.44,78.989
1835.48,79.106
1836.51,79.134
1837.54,79.134
1838.57,79.092
1839.61,79.118
1840.64,79.118
1841.67,78.998
1842.70,79.132
1843.75,79.142
1844.79,79.142
1845.82,79.06
1846.85,79.062
1847.88,79.062
1848.92,79.12
1850.08,79.12
1851.23,79.12
1852.26,79.158
1853.29,79.212
1854.33,79.016
1855.36,79.016
1856.52,79.155
1857.55,79.099
1858.58,79.099
1859.61,79.099
1860.64,79.177
1861.68,79.177
1862.71,79.077
1863.74,79.108
1864.78,79.091
1865.81,79.091
1866.84,79.082
1868.00,79.066
1869.03,79.066
1870.08,79.124
1871.11,79.157
1872.14,79.157
1873.18,79.07
1874.22,79.134
1875.36,79.134
1876.39,79.063
1877.43,79.15
1878.46,79.158
1879.49,79.158
1880.52,79.148
1881.56,79.127
1882.59,79.127
1883.62,79.147
1884.67,79.21
1885.70,79.21
1886.73,79.135
1887.77,79.162
1888.80,79.136
1889.83,79.136
1890.87,79.054
1891.90,79.031
1892.93,79.031
1893.96,79.092
1895.00,79.178
1896.03,79.178
1897.06,79.128
1898.09,79.171
1899.13,79.171
1900.16,79.089
1901.19,79.084
1902.22,79.084
1903.26,79.059
1904.29,79.163
1905.37,79.178
1906.40,79.178
1907.43,79.123
1908.47,79.099
1909.50,79.099
1910.53,79.137
1911.56,79.248
1912.60,79.248
1913.63,79.093
1914.66,79.189
1915.69,79.189
1916.73,79.108
1917.76,79.102
1918.80,79.163
1919.83,79.163
1920.86,79.045
1921.89,79.098
1922.93,79.098
1923.96,79.116
1924.99,79.109
1926.03,79.109
1927.06,79.09
1928.11,79.091
1929.16,79.091
1930.27,79.194
1931.30,79.197
1932.34,79.154
1933.37,79.154
1934.40,79.246
1935.44,79.239
1936.47,79.239
1937.50,79.141
1938.53,79.293
1939.56,79.293
1940.60,79.146
1941.63,79.09
1942.66,79.09
1943.69,79.166
1944.73,79.182
1945.76,79.182
1946.79,79.209
1947.82,79.183
1948.86,79.051
1949.89,79.051
1950.92,79.205
1951.95,79.181
1952.99,79.181
1954.02,79.131
1955.06,79.111
1956.09,79.111
1957.12,79.189
1958.17,79.153
1959.20,79.153
1960.23,79.185
1961.26,79.223
1962.30,79.223
1963.33,79.217
1964.36,79.231
1965.40,79.22
1966.43,79.22
1967.46,79.157
1968.49,79.218
1969.53,79.218
1970.56,79.137
1971.60,79.211
1972.63,79.211
1973.66,79.209
1974.70,79.232
1975.74,79.232
1976.77,79.271
1977.80,79.173
1978.84,79.182
1979.87,79.182
1980.90,79.239
1981.94,79.262
1982.97,79.262
1984.01,79.139
1985.04,79.189
1986.07,79.189
1987.10,79.269
1988.14,79.228
1989.23,79.228
1990.38,79.249
1991.41,79.136
1992.44,79.189
1993.49,79.189
1994.52,79.222
1995.55,79.158
1996.58,79.158
1997.62,79.194
1998.65,79.203
1999.68,79.203
2000.71,79.233
2001.75,79.155
2002.79,79.155
2003.82,79.187
2004.85,79.213
2005.88,79.211
2006.92,79.211
2007.95,79.178
2008.98,79.282
2010.01,79.282
2011.05,79.241
2012.08,79.26
2013.11,79.26
2014.15,79.163
2015.18,79.358
2016.26,79.358
2017.35,79.289
2018.38,79.218
2019.41,79.263
2020.44,79.263
2021.48,79.352
2022.51,79.259
2023.54,79.259
2024.58,79.23
2025.61,79.215
2026.64,79.215
2027.68,79.284
2028.71,79.121
2029.75,79.121
2030.78,79.248
2031.81,79.246
2032.85,79.219
2033.88,79.219
2034.92,79.263
2035.95,79.263
2036.98,79.263
2038.01,79.226
2039.05,79.218
2040.08,79.218
2041.12,79.294
2042.15,79.244
2043.18,79.244
2044.21,79.258
2045.25,79.251
2046.28,79.251
2047.31,79.154
2048.34,79.238
2049.38,79.296
2050.41,79.296
2051.52,79.174
2052.55,79.108
2053.58,79.108
2054.62,79.302
2055.65,79.252
2056.68,79.252
2057.72,79.19
2058.75,79.213
2059.78,79.213
2060.82,79.22
2061.85,79.222
2062.88,79.196
2063.92,79.196
2064.95,79.266
2065.98,79.283
2067.02,79.283
2068.06,79.277
2069.09,79.299
2070.12,79.299
2071.16,79.276
2072.19,79.297
2073.22,79.297
2074.26,79.132
2075.29,79.225
2076.32,79.225
2077.35,79.229
2078.39,79.256
2079.42,79.28
2080.45,79.28
2081.48,79.251
2082.51,79.182
2083.55,79.182
2084.59,79.276
2085.62,79.291
2086.65,79.291
2087.68,79.276
2088.72,79.193
2089.75,79.193
2090.78,79.296
2091.81,79.339
2092.85,79.339
2093.88,79.223
2094.92,79.24
2095.95,79.283
2096.98,79.283
2098.01,79.235
2099.05,79.317
2100.08,79.317
2101.11,79.222
2102.15,79.294
2103.18,79.294
2104.21,79.208
2105.25,79.294
2106.29,79.294
2107.38,79.261
2108.44,79.255
2109.47,79.28
2110.59,79.28
2111.63,79.342
2112.66,79.32
2113.69,79.32
2114.73,79.39
2115.76,79.296
2116.79,79.296
2117.82,79.321
2118.86,79.252
2119.89,79.389
2120.92,79.389
2121.95,79.276
2122.99,79.327
2124.02,79.327
2125.05,79.278
2126.09,79.239
2127.12,79.239
2128.15,79.345
2129.18,79.369
2130.22,79.369
2131.25,79.282
2132.28,79.287
2133.32,79.287
2134.35,79.294
2135.38,79.368
2136.41,79.268
2137.45,79.268
2138.48,79.371
2139.51,79.313
2140.55,79.313
2141.58,79.268
2142.61,79.249
2143.64,79.249
2144.72,79.337
2145.76,79.41
2146.79,79.41
2147.82,79.333
2148.85,79.34
2149.89,79.34
2150.92,79.324
2151.95,79.29
2152.99,79.339
2154.02,79.339
2155.05,79.294
2156.08,79.314
2157.12,79.314
2158.15,79.398
2159.19,79.219
2160.22,79.219
2161.26,79.258
2162.29,79.411
2163.33,79.411
2164.36,79.402
2165.39,79.258
2166.42,79.183
2167.46,79.183
2168.49,79.36
2169.52,79.365
2170.55,79.365
2171.59,79.26
2172.73,79.322
2173.76,79.322
2174.80,79.287
2175.83,79.329
2176.87,79.329
2177.90,79.362
2178.93,79.331
2179.96,79.268
2181.00,79.268
2182.03,79.312
2183.06,79.338
2184.10,79.338
2185.13,79.381
2186.18,79.342
2187.21,79.342
2188.24,79.252
2189.28,79.331
2190.31,79.331
2191.34,79.349
2192.37,79.374
2193.52,79.347
2194.55,79.347
2195.58,79.385
2196.62,79.407
2197.65,79.407
2198.68,79.463
2199.72,79.376
2200.75,79.376
2201.78,79.387
2202.81,79.314
2203.85,79.314
2204.92,79.418
2205.95,79.371
2206.98,79.379
2208.02,79.379
2209.05,79.482
2210.08,79.385
2211.11,79.385
2212.25,79.432
2213.30,79.287
2214.34,79.287
2215.37,79.401
2216.40,79.361
2217.43,79.326
2218.47,79.326
2219.50,79.479
2220.54,79.276
2221.57,79.276
2222.60,79.404
2223.76,79.363
2224.79,79.363
2225.82,79.368
2226.86,79.419
2227.89,79.419
2228.92,79.378
2229.96,79.368
2231.10,79.344
2232.13,79.344
2233.21,79.445
2234.25,79.426
2235.28,79.426
2236.31,79.366
2237.34,79.318
2238.38,79.318
2239.41,79.371
2240.44,79.41
2241.48,79.409
2242.52,79.409
2243.55,79.406
2244.59,79.43
2245.74,79.43
2246.78,79.415
2247.82,79.397
2248.86,79.397
2249.90,79.419
2250.93,79.35
2251.96,79.443
2253.00,79.443
2254.03,79.335
2255.06,79.411
2256.09,79.411
2257.13,79.462
2258.16,79.431
2259.19,79.431
2260.22,79.454
2261.26,79.445
2262.29,79.445
2263.32,79.341
2264.35,79.47
2265.40,79.47
2266.54,79.383
2267.57,79.325
2268.61,79.359
2269.64,79.359
2270.68,79.392
2271.71,79.47
2272.75,79.47
2273.78,79.441
2274.81,79.461
2275.85,79.461
2276.88,79.473
2277.91,79.374
2278.94,79.374
2279.98,79.465
2281.01,79.522
2282.04,79.371
2283.08,79.371
2284.11,79.435
2285.14,79.407
2286.17,79.407
2287.32,79.584
2288.35,79.35
2289.39,79.35
2290.42,79.47
2291.45,79.43
2292.49,79.441
2293.52,79.441
2294.55,79.435
2295.58,79.445
2296.62,79.445
2297.65,79.476
2298.68,79.471
2299.72,79.471
2300.75,79.409
2301.78,79.424
2302.81,79.424
2303.85,79.432
2304.88,79.465
2305.91,79.465
2306.95,79.372
2307.98,79.451
2309.01,79.446
2310.04,79.446
2311.08,79.533
2312.11,79.386
2313.14,79.386
2314.17,79.465
2315.21,79.551
2316.24,79.551
2317.27,79.555
2318.32,79.49
2319.35,79.49
2320.38,79.419
2321.42,79.338
2322.45,79.338
2323.48,79.414
2324.51,79.452
2325.55,79.552
2326.58,79.552
2327.61,79.544
2328.65,79.507
2329.68,79.507
2330.72,79.429
2331.75,79.536
2332.78,79.536
2333.82,79.454
2334.86,79.466
2335.89,79.466
2336.92,79.476
2337.95,79.491
2339.00,79.532
2340.04,79.532
2341.10,79.556
2342.13,79.546
2343.16,79.546
2344.27,79.535
2345.30,79.357
2346.34,79.357
2347.38,79.47
2348.42,79.519
2349.45,79.519
2350.48,79.469
2351.52,79.519
2352.55,79.455
2353.58,79.455
2354.61,79.503
2355.65,79.566
2356.68,79.566
2357.71,79.437
2358.75,79.545
2359.78,79.545
2360.81,79.572
2361.84,79.406
2362.88,79.406
2363.91,79.533
2364.94,79.529
2365.97,79.529
2367.01,79.494
2368.04,79.525
2369.08,79.5
2370.11,79.5
2371.14,79.579
2372.18,79.542
2373.21,79.542
2374.24,79.488
2375.27,79.6
2376.30,79.6
2377.34,79.493
2378.37,79.463
2379.40,79.463
2380.43,79.533
2381.47,79.556
2382.50,79.556
2383.54,79.518
2384.57,79.541
2385.60,79.622
2386.64,79.622
2387.67,79.511
2388.70,79.459
2389.73,79.459
2390.76,79.471
2391.80,79.576
2392.83,79.576
2393.86,79.393
2394.89,79.545
2395.93,79.545
2396.96,79.618
2398.00,79.397
2399.03,79.615
2400.06,79.615
2401.09,79.587
2402.15,79.49
2403.19,79.49
2404.22,79.592
2405.26,79.594
2406.41,79.594
2407.44,79.488
2408.48,79.563
2409.51,79.563
2410.54,79.54
2411.58,79.471
2412.61,79.577
2413.64,79.577
2414.67,79.564
2415.71,79.51
2416.74,79.51
2417.77,79.56
2418.80,79.53
2419.84,79.53
2420.87,79.505
2421.90,79.622
2422.94,79.622
2423.97,79.475
2425.00,79.519
2426.03,79.519
2427.09,79.504
2428.12,79.509
2429.15,79.547
2430.19,79.547
2431.22,79.54
2432.25,79.63
2433.29,79.63
2434.32,79.501
2435.35,79.432
2436.38,79.432
2437.42,79.595
2438.45,79.566
2439.48,79.566
2440.52,79.546
2441.55,79.648
2442.58,79.672
2443.61,79.672
2444.64,79.571
2445.68,79.529
2446.71,79.529
2447.74,79.595
2448.78,79.619
2449.81,79.619
2450.84,79.628
2451.88,79.562
2452.91,79.562
2453.94,79.623
2454.98,79.557
2456.01,79.557
2457.04,79.526
2458.07,79.56
2459.11,79.601
2460.14,79.601
2461.18,79.642
2462.24,79.543
2463.28,79.543
2464.31,79.588
2465.34,79.541
2466.37,79.541
2467.41,79.754
2468.44,79.57
2469.47,79.57
2470.50,79.545
2471.54,79.596
2472.57,79.647
2473.60,79.647
2474.63,79.592
2475.67,79.599
2476.71,79.599
2477.74,79.611
2478.77,79.599
2479.80,79.599
2480.84,79.599
2481.87,79.503
2482.90,79.503
2483.94,79.584
2484.97,79.591
2486.00,79.591
2487.04,79.559
2488.07,79.655
2489.10,79.62
2490.14,79.62
2491.17,79.588
2492.20,79.717
2493.23,79.717
2494.27,79.695
2495.30,79.551
2496.33,79.551
2497.37,79.58
2498.40,79.657
2499.43,79.657
2500.47,79.592
2501.51,79.673
2502.54,79.673
2503.58,79.605
2504.61,79.668
2505.64,79.73
2506.67,79.73
2507.72,79.627
2508.75,79.668
2509.79,79.668
2510.82,79.564
2511.85,79.644
2512.88,79.644
2513.92,79.656
2514.95,79.532
2515.99,79.532
2517.03,79.613
2518.06,79.609
2519.10,79.623
2520.14,79.623
2521.17,79.62
2522.20,79.661
2523.34,79.661
2524.38,79.57
2525.42,79.647
2526.45,79.647
2527.48,79.557
2528.51,79.616
2529.55,79.616
2530.58,79.638
2531.61,79.773
2532.65,79.609
2533.68,79.609
2534.71,79.714
2535.74,79.64
2536.77,79.64
2537.81,79.71
2538.84,79.66
2539.87,79.66
2540.91,79.634
2541.94,79.699
2542.97,79.699
2544.01,79.693
2545.04,79.664
2546.07,79.664
2547.10,79.609
2548.14,79.704
2549.17,79.655
2550.20,79.655
2551.24,79.624
2552.27,79.658
2553.30,79.658
2554.34,79.676
2555.37,79.712
2556.40,79.712
2557.44,79.661
2558.47,79.629
2559.50,79.629
2560.53,79.724
2561.57,79.68
2562.60,79.68
2563.63,79.65
2564.67,79.653
2565.70,79.566
2566.73,79.566
2567.76,79.702
2568.80,79.656
2569.83,79.656
2570.86,79.685
2571.89,79.6
2572.93,79.6
2573.96,79.702
2574.99,79.64
2576.02,79.64
2577.06,79.593
2578.09,79.647
2579.12,79.694
2580.16,79.694
2581.19,79.671
2582.25,79.666
2583.28,79.666
2584.32,79.716
2585.35,79.668
2586.38,79.668
2587.42,79.737
2588.45,79.674
2589.48,79.674
2590.51,79.669
2591.55,79.61
2592.58,79.61
2593.61,79.648
2594.65,79.684
2595.68,79.662
2596.72,79.662
2597.75,79.732
2598.78,79.678
2599.81,79.678
2600.84,79.702
2601.88,79.635
2602.91,79.635
2603.94,79.63
2604.98,79.648
2606.01,79.648
2607.04,79.724
2608.08,79.734
2609.12,79.734
2610.15,79.726
2611.18,79.759
2612.22,79.739
2613.26,79.739
2614.29,79.714
2615.32,79.781
2616.36,79.781
2617.39,79.719
2618.42,79.699
2619.46,79.699
2620.49,79.645
2621.57,79.7
2622.60,79.7
2623.64,79.707
2624.67,79.714
2625.70,79.75
2626.74,79.75
2627.77,79.658
2628.80,79.756
2629.83,79.756
2630.87,79.716
2631.90,79.666
2632.93,79.666
2633.96,79.651
2635.00,79.837
2636.03,79.837
2637.06,79.672
2638.09,79.75
2639.13,79.75
2640.16,79.712
2641.19,79.698
2642.25,79.83
2643.28,79.83
2644.31,79.666
2645.35,79.724
2646.38,79.724
2647.41,79.852
2648.45,79.703
2649.48,79.703
2650.52,79.779
2651.55,79.776
2652.58,79.776
2653.61,79.678
2654.65,79.643
2655.68,79.817
2656.71,79.817
2657.74,79.774
2658.78,79.724
2659.81,79.724
2660.84,79.687
2661.87,79.725
2662.91,79.725
2663.94,79.738
2664.97,79.689
2666.01,79.689
2667.04,79.687
2668.07,79.665
2669.15,79.665
2670.20,79.753
2671.28,79.721
2672.31,79.801
2673.34,79.801
2674.37,79.759
2675.41,79.779
2676.44,79.779
2677.47,79.72
2678.51,79.752
2679.54,79.752
2680.57,79.707
2681.61,79.809
2682.64,79.809
2683.67,79.794
2684.70,79.746
2685.74,79.757
2686.77,79.757
2687.80,79.765
2688.84,79.823
2689.87,79.823
2690.90,79.768
2691.93,79.825
2692.97,79.825
2694.00,79.751
2695.03,79.749
2696.06,79.749
2697.11,79.763
2698.14,79.785
2699.17,79.82
2700.24,79.82
2701.30,79.689
2702.34,79.756
2703.39,79.756
2704.42,79.744
2705.45,79.753
2706.49,79.753
2707.52,79.72
2708.55,79.784
2709.60,79.784
2710.64,79.879
2711.68,79.712
2712.71,79.795
2713.74,79.795
2714.78,79.778
2715.81,79.783
2716.84,79.783
2717.88,79.77
2718.92,79.775
2719.95,79.775
2720.99,79.815
2722.03,79.792
2723.06,79.792
2724.10,79.806
2725.13,79.795
2726.16,79.795
2727.19,79.807
2728.23,79.82
2729.26,79.77
2730.29,79.77
2731.32,79.797
2732.36,79.817
2733.39,79.817
2734.42,79.777
2735.45,79.797
2736.49,79.797
2737.52,79.858
2738.55,79.742
2739.58,79.742
2740.62,79.811
2741.65,79.763
2742.68,79.763
2743.71,79.784
2744.75,79.757
2745.78,79.773
2746.81,79.773
2747.84,79.805
2748.87,79.728
2749.91,79.728
2750.94,79.812
2751.97,79.837
2753.01,79.837
2754.04,79.856
2755.07,79.757
2756.10,79.757
2757.14,79.682
2758.17,79.81
2759.21,79.902
2760.25,79.902
2761.28,79.786
2762.31,79.808
2763.34,79.808
2764.39,79.795
2765.52,79.838
2766.56,79.838
2767.60,79.821
2768.63,79.832
2769.67,79.832
2770.70,79.801
2771.73,79.825
2772.76,79.819
2773.80,79.819
2774.83,79.86
2775.86,79.905
2776.90,79.905
2777.93,79.867
2778.96,79.856
2780.00,79.856
2781.03,79.8
2782.06,79.82
2783.10,79.82
2784.13,79.791
2785.17,79.857
2786.20,79.857
2787.23,79.819
2788.27,79.78
2789.30,79.877
2790.33,79.877
2791.37,79.837
2792.40,79.838
2793.43,79.838
2794.46,79.845
2795.50,79.802
2796.53,79.802
2797.56,79.898
2798.59,79.886
2799.64,79.886
2800.67,79.807
2801.71,79.956
2802.74,79.854
2803.77,79.854
2804.80,79.793
2805.84,79.847
2806.87,79.847
2807.90,79.831
2808.93,79.826
2809.97,79.826
2811.00,79.809
2812.05,79.871
2813.09,79.871
2814.12,79.85
2815.15,79.851
2816.19,79.851
2817.22,79.788
2818.25,79.834
2819.28,79.883
2820.32,79.883
2821.35,79.867
2822.38,79.783
2823.50,79.783
2824.54,79.874
2825.57,79.861
2826.60,79.861
2827.64,79.874
2828.67,79.813
2829.70,79.813
2830.74,79.89
2831.77,79.859
2832.80,79.843
2833.84,79.843
2834.87,79.912
2835.90,79.873
2836.93,79.873
2837.96,79.92
2839.00,79.837
2840.03,79.837
2841.06,79.922
2842.09,79.903
2843.13,79.903
2844.16,79.84
2845.19,79.942
2846.28,79.942
2847.32,79.885
2848.35,79.821
2849.39,79.838
2850.42,79.838
2851.46,79.916
2852.49,79.842
2853.52,79.842
2854.56,79.959
2855.59,79.785
2856.62,79.785
2857.67,79.826
2858.70,79.913
2859.73,79.913
2860.77,79.911
2861.80,79.782
2862.83,79.83
2863.86,79.83
2864.90,79.792
2865.93,79.899
2866.96,79.899
2868.00,79.985
2869.03,79.978
2870.06,79.978
2871.09,79.839
2872.13,79.937
2873.16,79.937
2874.19,79.784
2875.23,79.856
2876.26,79.856
2877.29,79.983
2878.32,79.908
2879.36,79.938
2880.39,79.938
2881.43,79.898
2882.57,79.933
2883.61,79.933
2884.64,79.92
2885.67,79.909
2886.70,79.909
2887.74,79.918
2888.78,79.805
2889.81,79.942
2890.84,79.942
2891.88,79.904
2892.91,79.987
2893.94,79.987
2894.98,79.976
2896.01,79.914
2897.05,79.914
2898.08,79.923
2899.11,79.966
2900.14,79.966
2901.18,79.93
2902.21,79.878
2903.24,79.878
2904.28,79.943
2905.31,79.903
2906.34,79.901
2907.38,79.901
2908.42,79.861
2909.45,79.957
2910.48,79.957
2911.52,79.87
2912.55,79.987
2913.58,79.987
2914.62,79.95
2915.65,79.918
2916.68,79.918
2917.72,79.968
2918.75,79.878
2919.78,79.878
2920.81,79.866
2921.85,79.894
2922.88,79.932
2923.91,79.932
2924.96,79.984
2926.00,79.855
2927.03,79.855
2928.06,79.979
2929.10,79.893
2930.13,79.893
2931.16,79.894
2932.20,79.924
2933.23,79.924
2934.26,80.012
2935.29,79.962
2936.33,79.936
2937.43,79.936
2938.46,79.91
2939.49,79.887
2940.55,79.887
2941.58,80.021
2942.70,79.985
2943.73,79.985
2944.76,79.954
2945.79,79.975
2946.83,79.975
2947.86,79.903
2948.90,80.008
2949.93,79.955
2950.97,79.955
2952.00,79.925
2953.03,79.978
2954.07,79.978
2955.10,79.911
2956.13,79.896
2957.17,79.896
2958.20,79.918
2959.24,79.972
2960.28,79.972
2961.31,79.994
2962.34,80.002
2963.37,80.048
2964.40,80.048
2965.44,79.97
2966.47,79.997
2967.50,79.997
2968.54,79.918
2969.57,79.925
2970.60,79.925
2971.63,79.918
2972.67,79.984
2973.70,79.984
2974.73,80.013
2975.76,79.969
2976.79,79.969
2977.83,80.023
2978.86,80.009
2979.89,79.922
2980.92,79.922
2981.96,80.029
2982.99,79.981
2984.02,79.981
2985.06,79.924
2986.09,80.009
2987.12,80.009
2988.17,79.982
2989.20,79.961
2990.23,79.961
2991.26,80.002
2992.30,79.971
2993.33,79.971
2994.36,79.962
2995.40,79.982
2996.43,80.031
2997.46,80.031
2998.50,79.957
2999.53,79.961
3000.58,79.961
3001.64,79.988
3002.68,80.048
3003.81,80.048
3004.84,79.973
3005.88,80.107
3006.92,80.076
3007.95,80.076
3008.99,80.063
3010.02,80.046
3011.05,80.046
3012.08,79.996
3013.12,80.024
3014.15,80.024
3015.18,80.008
3016.22,80.031
3017.25,80.031
3018.28,80.092
3019.31,79.992
3020.35,79.992
3021.38,80.037
3022.41,80.031
3023.45,80.013
3024.48,80.013
3025.52,79.967
3026.55,80.067
3027.59,80.067
3028.62,79.96
3029.65,80.01
3030.68,80.01
3031.71,80.062
3032.75,80.051
3033.78,80.051
3034.81,80.007
3035.85,80.029
3036.88,80.029
3037.91,80.024
3038.94,80.074
3039.98,80.077
3041.02,80.077
3042.05,80.064
3043.13,80.033
3044.16,80.033
3045.19,80.062
3046.23,79.934
3047.26,79.934
3048.30,79.95
3049.33,79.983
3050.36,79.983
3051.40,80.066
3052.43,80.125
3053.46,79.928
3054.49,79.928
3055.52,80.101
3056.56,80.0
3057.59,80.0
3058.63,80.07
3059.66,79.981
3060.73,79.981
3061.79,79.985
3062.82,80.033
3063.85,80.033
3064.88,80.09
3065.92,79.984
3066.96,80.046
3067.99,80.046
3069.02,80.04
3070.06,80.109
3071.09,80.109
3072.13,80.086
3073.16,80.035
3074.19,80.035
3075.22,80.052
3076.26,80.091
3077.29,80.091
3078.32,80.047
3079.35,80.113
3080.39,80.113
3081.42,80.027
3082.46,80.078
3083.50,80.064
3084.53,80.064
3085.56,80.071
3086.59,80.091
3087.63,80.091
3088.66,80.087
3089.69,80.041
3090.73,80.041
3091.76,80.089
3092.79,80.06
3093.83,80.06
3094.87,80.012
3095.90,80.075
3096.94,80.075
3097.97,80.076
3099.00,80.053
3100.04,80.043
3101.07,80.043
3102.10,80.058
3103.13,80.093
3104.17,80.093
3105.20,80.04
3106.23,80.08
3107.26,80.08
3108.29,80.042
3109.33,80.092
3110.36,80.092
3111.39,80.074
3112.43,80.062
3113.46,80.083
3114.49,80.083
3115.53,80.112
3116.56,80.104
3117.59,80.104
3118.62,80.097
3119.66,80.01
3120.75,80.01
3121.78,80.142
3122.92,80.126
3123.95,80.126
3124.99,80.087
3126.02,80.071
3127.05,80.119
3128.09,80.119
3129.12,80.13
3130.15,80.095
3131.18,80.095
3132.22,80.023
3133.25,80.156
3134.28,80.156
3135.32,80.13
3136.35,80.14
3137.38,80.14
3138.41,80.168
3139.45,80.122
3140.48,80.132
3141.51,80.132
3142.55,80.126
3143.58,80.077
3144.62,80.077
3145.66,80.173
3146.69,80.076
3147.73,80.076
3148.76,80.102
3149.80,80.044
3150.83,80.044
3151.86,80.175
3152.89,80.089
3153.93,80.089
3154.96,80.093
3156.00,80.143
3157.03,80.102
3158.06,80.102
3159.09,80.054
3160.12,80.159
3161.16,80.159
3162.19,80.101
3163.22,80.165
3164.26,80.165
3165.29,80.156
3166.32,80.088
3167.35,80.088
3168.39,80.166
3169.42,80.088
3170.45,80.088
3171.48,80.156
3172.52,80.074
3173.55,80.078
3174.58,80.078
3175.61,80.133
3176.65,80.187
3177.68,80.187
3178.71,80.169
3179.78,80.125
3180.81,80.125
3181.87,80.14
3182.90,80.128
3183.96,80.128
3185.00,80.11
3186.03,80.067
3187.06,80.191
3188.10,80.191
3189.14,80.134
3190.17,80.159
3191.28,80.159
3192.32,80.128
3193.39,80.126
3194.42,80.126
3195.45,80.136
3196.48,80.157
3197.52,80.138
3198.55,80.138
3199.59,80.191
3200.62,80.132
3201.65,80.132
3202.69,80.154
3203.72,80.172
3204.75,80.172
3205.79,80.159
3206.82,80.146
3207.85,80.146
3208.88,80.191
3209.92,80.162
3211.00,80.162
3212.03,80.147
3213.07,80.124
3214.10,80.062
3215.13,80.062
3216.28,80.171
3217.32,80.156
3218.37,80.156
3219.40,80.144
3220.44,80.232
